Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Source IP,Source Port,Destination IP,Protocol,Timestamp,captured_at,Label,source_file,canonical_class,row_id
1183.0,76.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,78947.36842,26315.78947,76.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,13157.89474,13157.89474,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-44928-1183-6,172.16.0.1,44928.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-f968880bb889
80.0,191788.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,7300.0,0.0,2321.4,3346.363967,60655.51546,41.71272447,27398.28571,71981.96426,190637.0,2.0,910.0,455.0,558.6143571,850.0,60.0,191693.0,47923.25,95143.27594,190637.0,2.0,0.0,0.0,0.0,0.0,72.0,112.0,15.64227167,26.07045279,0.0,7300.0,1292.555556,2662.264877,7087654.278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-33527-80-6,172.16.0.1,33527.0,192.168.10.50,6.0,7/7/2017 4:10,2017-07-07T16:10:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,train-c34a000a1367
51072.0,23588.0,3.0,1.0,96.0,6.0,59.0,6.0,32.0,26.51414717,6.0,6.0,6.0,0.0,4324.232661,169.5777514,7862.666667,13581.31166,23545.0,3.0,23588.0,11794.0,16674.99211,23585.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,20.0,127.1833135,42.39443785,6.0,59.0,32.2,26.50848921,702.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.25,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,96.0,1.0,6.0,62.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.101.46.2-192.168.10.14-443-51072-6,151.101.46.2,443.0,192.168.10.14,6.0,7/7/2017 10:02,2017-07-07T10:02:00,BENIGN,Friday-WorkingHours-Morning.clean.csv,benign,train-734b3552b27a
80.0,6115784.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.905340019,0.81755667,1528946.0,3055233.59,6111796.0,3.0,6115784.0,1528946.0,3055233.59,6111796.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.81755667,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,3988.0,0.0,3988.0,3988.0,6111796.0,0.0,6111796.0,6111796.0,172.16.0.1-192.168.10.50-57803-80-6,172.16.0.1,57803.0,192.168.10.50,6.0,7/7/2017 4:01,2017-07-07T16:01:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,train-fed02343adc0
1052.0,51.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,117647.0588,39215.68627,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,19607.84314,19607.84314,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-46166-1052-6,172.16.0.1,46166.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-1e9a10d22d82
53.0,150.0,2.0,2.0,76.0,108.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,1226666.667,26666.66667,50.0,83.14445261,146.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,40.0,40.0,13333.33333,13333.33333,38.0,54.0,44.4,8.76356092,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.5,38.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,2.0,108.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.9-53-55540-17,192.168.10.9,55540.0,192.168.10.3,17.0,5/7/2017 1:45,2017-07-05T13:45:00,BENIGN,Wednesday-workingHours.clean.csv,benign,train-125b205bc827
80.0,99466693.0,8.0,6.0,336.0,11595.0,336.0,0.0,42.0,118.7939392,4344.0,0.0,1932.5,1754.831473,119.9497001,0.140750633,7651284.077,27500000.0,99300000.0,1.0,99300000.0,14200000.0,37500000.0,99300000.0,1.0,151456.0,30291.2,61592.6565,140146.0,48.0,0.0,0.0,0.0,0.0,264.0,200.0,0.080428933,0.0603217,0.0,4344.0,795.4,1424.96826,2030534.543,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,852.2142857,42.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,336.0,6.0,11595.0,251.0,235.0,1.0,32.0,993.0,0.0,993.0,993.0,99300000.0,0.0,99300000.0,99300000.0,172.16.0.1-192.168.10.50-55172-80-6,172.16.0.1,55172.0,192.168.10.50,6.0,5/7/2017 10:51,2017-07-05T10:51:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-981c0e43b62d
80.0,223740.0,3.0,5.0,26.0,11607.0,20.0,0.0,8.666666667,10.26320288,7215.0,0.0,2321.4,3327.769794,51993.38518,35.75578797,31962.85714,84140.08282,222774.0,1.0,746.0,373.0,526.0874452,745.0,1.0,223622.0,55905.5,111246.0469,222774.0,4.0,0.0,0.0,0.0,0.0,72.0,112.0,13.40842049,22.34736748,0.0,7215.0,1292.555556,2650.585648,7025604.278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1454.125,8.666666667,2321.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,5.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-53099-80-6,172.16.0.1,53099.0,192.168.10.50,6.0,7/7/2017 4:07,2017-07-07T16:07:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,train-5f962000c8f4
80.0,98405945.0,9.0,4.0,291.0,11595.0,291.0,0.0,32.33333333,97.0,11595.0,0.0,2898.75,5797.5,120.7853855,0.13210584,8200495.417,28400000.0,98400000.0,1.0,98400000.0,12300000.0,34800000.0,98400000.0,1.0,2633.0,877.6666667,1052.829204,2047.0,5.0,0.0,0.0,0.0,0.0,296.0,136.0,0.091457889,0.040647951,0.0,11595.0,849.0,3093.883445,9572114.769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,914.3076923,32.33333333,2898.75,0.0,0.0,0.0,0.0,0.0,0.0,9.0,291.0,4.0,11595.0,251.0,235.0,1.0,32.0,2008.0,0.0,2008.0,2008.0,98400000.0,0.0,98400000.0,98400000.0,172.16.0.1-192.168.10.50-47994-80-6,172.16.0.1,47994.0,192.168.10.50,6.0,5/7/2017 10:46,2017-07-05T10:46:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-c8cd78788336
52239.0,4.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,250000.0,250000.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.15-205.174.165.73-52239-8080-6,205.174.165.73,8080.0,192.168.10.15,6.0,7/7/2017 10:22,2017-07-07T10:22:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,train-dd37fcd593e2
53.0,54077.0,4.0,2.0,132.0,204.0,33.0,33.0,33.0,0.0,102.0,102.0,102.0,0.0,6213.362428,110.9529005,10815.4,15043.67459,30946.0,3.0,30999.0,10333.0,17851.39583,30946.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,80.0,40.0,73.96860033,36.98430016,33.0,102.0,52.71428571,33.66855252,1133.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,33.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,132.0,2.0,204.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.5-53-53937-17,192.168.10.5,53937.0,192.168.10.3,17.0,5/7/2017 10:41,2017-07-05T10:41:00,BENIGN,Wednesday-workingHours.clean.csv,benign,train-baaea90b2ae8
80.0,84236981.0,6.0,8.0,322.0,11595.0,304.0,0.0,53.66666667,122.6730071,4344.0,0.0,1449.375,1729.380148,141.4699323,0.166197789,6479767.769,23300000.0,84100000.0,1.0,84100000.0,16800000.0,37600000.0,84100000.0,1.0,84200000.0,12000000.0,31800000.0,84100000.0,17.0,0.0,0.0,0.0,0.0,164.0,264.0,0.071227624,0.094970165,0.0,4344.0,794.8666667,1423.179482,2025439.838,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,851.6428571,53.66666667,1449.375,0.0,0.0,0.0,0.0,0.0,0.0,6.0,322.0,8.0,11595.0,0.0,235.0,3.0,20.0,8993.0,0.0,8993.0,8993.0,84100000.0,0.0,84100000.0,84100000.0,172.16.0.1-192.168.10.50-45296-80-6,172.16.0.1,45296.0,192.168.10.50,6.0,5/7/2017 10:53,2017-07-05T10:53:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-158d03d79d02
80.0,1700.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2941.176471,425.0,369.8441113,978.0,203.0,1700.0,425.0,369.8441113,978.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,2941.176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-53128-80-6,172.16.0.1,53128.0,192.168.10.50,6.0,5/7/2017 11:00,2017-07-05T11:00:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-4244ecf1c375
1322.0,86.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,69767.44186,23255.81395,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,11627.90698,11627.90698,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-58496-1322-6,172.16.0.1,58496.0,192.168.10.50,6.0,7/7/2017 2:54,2017-07-07T14:54:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-3484e5e06e20
6580.0,56.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,107142.8571,35714.28571,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,17857.14286,17857.14286,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-41138-6580-6,172.16.0.1,41138.0,192.168.10.50,6.0,7/7/2017 2:54,2017-07-07T14:54:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-72959d368c57
80.0,282908.0,3.0,6.0,26.0,11601.0,20.0,0.0,8.666666667,10.26320288,4380.0,0.0,1933.5,1757.789948,41098.16619,31.812462,35363.5,88759.02057,253620.0,6.0,28995.0,14497.5,20494.07584,28989.0,6.0,282704.0,56540.8,110871.485,253620.0,14.0,0.0,0.0,0.0,0.0,72.0,132.0,10.604154,21.208308,0.0,4380.0,1162.7,1645.241762,2706820.456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1291.888889,8.666666667,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11601.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-52648-80-6,172.16.0.1,52648.0,192.168.10.50,6.0,7/7/2017 3:57,2017-07-07T15:57:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,train-af33ba4befda
80.0,83496146.0,8.0,5.0,321.0,11595.0,321.0,0.0,40.125,113.4906384,8688.0,0.0,2319.0,3774.237539,142.7131739,0.155695809,6958012.167,24100000.0,83400000.0,1.0,83400000.0,11900000.0,31500000.0,83400000.0,1.0,100468.0,25117.0,42844.20442,88892.0,46.0,0.0,0.0,0.0,0.0,264.0,168.0,0.095812806,0.059883003,0.0,8688.0,851.1428571,2383.099206,5679161.824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,916.6153846,40.125,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,321.0,5.0,11595.0,274.0,235.0,1.0,32.0,1989.0,0.0,1989.0,1989.0,83400000.0,0.0,83400000.0,83400000.0,172.16.0.1-192.168.10.50-48016-80-6,172.16.0.1,48016.0,192.168.10.50,6.0,5/7/2017 10:44,2017-07-05T10:44:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-411ca37a0064
80.0,85347174.0,6.0,5.0,375.0,11595.0,375.0,0.0,62.5,153.0931089,7240.0,0.0,2319.0,3331.638186,140.2506895,0.128885345,8534717.4,26900000.0,85200000.0,1.0,85200000.0,17000000.0,38100000.0,85200000.0,1.0,146386.0,36596.5,65279.0662,134155.0,85.0,0.0,0.0,0.0,0.0,200.0,168.0,0.070301097,0.058584248,0.0,7240.0,997.5,2325.522561,5408055.182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1088.181818,62.5,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,375.0,5.0,11595.0,251.0,235.0,1.0,32.0,198.0,0.0,198.0,198.0,85200000.0,0.0,85200000.0,85200000.0,172.16.0.1-192.168.10.50-60140-80-6,172.16.0.1,60140.0,192.168.10.50,6.0,5/7/2017 10:50,2017-07-05T10:50:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-7f22adb93c78
53733.0,72.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,166666.6667,27777.77778,72.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,13888.88889,13888.88889,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.5-205.174.165.73-53733-8080-6,205.174.165.73,8080.0,192.168.10.5,6.0,7/7/2017 10:45,2017-07-07T10:45:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,train-efe834ba9ce5
53.0,49472.0,4.0,2.0,124.0,228.0,31.0,31.0,31.0,0.0,114.0,114.0,114.0,0.0,7115.135834,121.2807245,9894.4,13820.02387,28613.0,1.0,20856.0,6952.0,12036.88718,20851.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,104.0,40.0,80.8538163,40.42690815,31.0,114.0,54.71428571,40.49985303,1640.238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.83333333,31.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,124.0,2.0,228.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.3-192.168.10.14-53-50935-17,192.168.10.14,50935.0,192.168.10.3,17.0,5/7/2017 11:12,2017-07-05T11:12:00,BENIGN,Wednesday-workingHours.clean.csv,benign,train-5d2d626bc04e
80.0,5593845.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715071655,1864615.0,3228715.937,5592815.0,100.0,5593845.0,2796922.5,3953989.092,5592815.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.536303741,0.178767914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-59354-80-6,172.16.0.1,59354.0,192.168.10.50,6.0,6/7/2017 10:27,2017-07-06T10:27:00,Web Attack – XSS,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,train-a6311d723679
9080.0,71.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,14084.50704,14084.50704,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-47370-9080-6,172.16.0.1,47370.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-b50e43f92ba2
80.0,187053.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,128.3058812,21.38431354,62351.0,107863.4887,186901.0,3.0,187053.0,62351.0,107863.4887,186901.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,21.38431354,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-24365-80-6,172.16.0.1,24365.0,192.168.10.50,6.0,7/7/2017 4:03,2017-07-07T16:03:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,train-9ad76fa98a08
8080.0,220688.0,5.0,4.0,216.0,145.0,198.0,0.0,43.2,86.57482313,129.0,0.0,36.25,61.96975069,1635.793518,40.78155586,27586.0,77282.76562,218850.0,11.0,220688.0,55172.0,109474.9619,219384.0,85.0,219420.0,73140.0,126188.8591,218850.0,11.0,0.0,0.0,0.0,0.0,112.0,92.0,22.65641992,18.12513594,0.0,198.0,36.1,69.16718875,4784.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.11111111,43.2,36.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,216.0,4.0,145.0,8192.0,237.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.8-205.174.165.73-2906-8080-6,192.168.10.8,2906.0,205.174.165.73,6.0,7/7/2017 10:42,2017-07-07T10:42:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,train-1845a0a20165
80.0,116652.0,3.0,5.0,348.0,11595.0,348.0,0.0,116.0,200.9178937,5792.0,0.0,2319.0,3170.403917,102381.4422,68.58005006,16664.57143,37987.74462,102156.0,100.0,14006.0,7003.0,8486.695588,13004.0,1002.0,116509.0,29127.25,49116.55137,102156.0,151.0,0.0,0.0,0.0,0.0,104.0,168.0,25.71751877,42.86253129,0.0,5792.0,1327.0,2533.954222,6420924.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1492.875,116.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,348.0,5.0,11595.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-42912-80-6,172.16.0.1,42912.0,192.168.10.50,6.0,5/7/2017 10:44,2017-07-05T10:44:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,train-324edacfcdf9
10566.0,13.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,461538.4615,153846.1538,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,76923.07692,76923.07692,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-52232-10566-6,172.16.0.1,52232.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-8aa648e40ff1
80.0,9803393.0,4.0,4.0,383.0,370.0,383.0,0.0,95.75,191.5,370.0,0.0,92.5,185.0,76.81014114,0.816043996,1400484.714,2391558.572,5003541.0,94.0,4799852.0,1599950.667,2768742.447,4797019.0,874.0,9803299.0,3267766.333,2830711.883,5004082.0,1310.0,0.0,0.0,0.0,0.0,136.0,136.0,0.408021998,0.408021998,0.0,383.0,83.66666667,166.0527025,27573.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,94.125,95.75,92.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,383.0,4.0,370.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-47510-80-6,172.16.0.1,47510.0,192.168.10.50,6.0,6/7/2017 9:55,2017-07-06T09:55:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,train-1de2765bc741
443.0,563345.0,12.0,9.0,536.0,6223.0,199.0,0.0,44.66666667,76.80948489,2896.0,0.0,691.4444444,1021.570985,11997.97637,37.27733449,28167.25,84183.85015,380809.0,3.0,563345.0,51213.18182,111608.3836,380809.0,41.0,524691.0,65586.375,157076.8046,452629.0,3.0,0.0,0.0,0.0,0.0,392.0,296.0,21.301334,15.9760005,0.0,2896.0,307.2272727,712.6077484,507809.803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,321.8571429,44.66666667,691.4444444,0.0,0.0,0.0,0.0,0.0,0.0,12.0,536.0,9.0,6223.0,29200.0,122.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.16-52.84.26.248-34800-443-6,192.168.10.16,34800.0,52.84.26.248,6.0,5/7/2017 11:00,2017-07-05T11:00:00,BENIGN,Wednesday-workingHours.clean.csv,benign,train-5a93241339e3
1248.0,48.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,166666.6667,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,20833.33333,20833.33333,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-34025-1248-6,172.16.0.1,34025.0,192.168.10.50,6.0,7/7/2017 2:51,2017-07-07T14:51:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,train-31385eb03952
