Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Source IP,Source Port,Destination IP,Protocol,Timestamp,captured_at,Label,source_file,canonical_class,row_id
80.0,5012288.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79803874,1670762.667,2893218.832,5011564.0,145.0,5012288.0,2506144.0,3543198.943,5011564.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.598529055,0.199509685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-50106-80-6,172.16.0.1,50106.0,192.168.10.50,6.0,6/7/2017 9:58,2017-07-06T09:58:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-2601851b7879
80.0,98944197.0,6.0,6.0,398.0,11595.0,398.0,0.0,66.33333333,162.4828196,5792.0,0.0,1932.5,2537.820147,121.209736,0.121280483,8994927.0,29800000.0,98900000.0,1.0,98900000.0,19800000.0,44200000.0,98900000.0,1.0,1141.0,228.2,328.2669645,790.0,3.0,0.0,0.0,0.0,0.0,200.0,200.0,0.060640241,0.060640241,0.0,5792.0,922.5384615,1908.411059,3642032.769,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,999.4166667,66.33333333,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,398.0,6.0,11595.0,274.0,235.0,1.0,32.0,4.0,0.0,4.0,4.0,98900000.0,0.0,98900000.0,98900000.0,172.16.0.1-192.168.10.50-43966-80-6,172.16.0.1,43966.0,192.168.10.50,6.0,5/7/2017 10:58,2017-07-05T10:58:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-ce11aca25683
80.0,5517646.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.724946834,1839215.333,3185141.557,5517100.0,128.0,5517646.0,2758823.0,3900792.742,5517100.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.543710126,0.181236709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-57486-80-6,172.16.0.1,57486.0,192.168.10.50,6.0,6/7/2017 9:35,2017-07-06T09:35:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-2bb9abdd6ef6
80.0,85182354.0,9.0,7.0,331.0,11595.0,331.0,0.0,36.77777778,110.3333333,5792.0,0.0,1656.428571,2119.480114,140.0055227,0.18783233,5678823.6,21700000.0,84200000.0,1.0,85200000.0,10600000.0,29700000.0,84200000.0,1.0,1244.0,207.3333333,304.7068537,813.0,2.0,0.0,0.0,0.0,0.0,304.0,232.0,0.105655685,0.082176644,0.0,5792.0,701.5294118,1539.126908,2368911.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,745.375,36.77777778,1656.428571,0.0,0.0,0.0,0.0,0.0,0.0,9.0,331.0,7.0,11595.0,274.0,235.0,1.0,32.0,976.0,0.0,976.0,976.0,84200000.0,0.0,84200000.0,84200000.0,172.16.0.1-192.168.10.50-35776-80-6,172.16.0.1,35776.0,192.168.10.50,6.0,5/7/2017 10:48,2017-07-05T10:48:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-bdef98c90ab8
80.0,8598463.0,4.0,4.0,383.0,370.0,383.0,0.0,95.75,191.5,370.0,0.0,92.5,185.0,87.5737908,0.93039884,1228351.857,2135855.721,5001248.0,92.0,3597215.0,1199071.667,2074538.232,3594542.0,799.0,8598371.0,2866123.667,2578848.632,5001811.0,1174.0,0.0,0.0,0.0,0.0,136.0,136.0,0.46519942,0.46519942,0.0,383.0,83.66666667,166.0527025,27573.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,94.125,95.75,92.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,383.0,4.0,370.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-48810-80-6,172.16.0.1,48810.0,192.168.10.50,6.0,6/7/2017 9:26,2017-07-06T09:26:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-95e25a2eddb0
80.0,99871718.0,6.0,8.0,381.0,11595.0,363.0,0.0,63.5,146.7538756,4344.0,0.0,1449.375,1729.380148,119.9138279,0.140179825,7682439.846,27600000.0,99700000.0,2.0,99700000.0,19900000.0,44600000.0,99700000.0,6.0,99900000.0,14300000.0,37700000.0,99700000.0,2.0,0.0,0.0,0.0,0.0,164.0,264.0,0.060077068,0.080102757,0.0,4344.0,798.8,1421.806808,2021534.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,855.8571429,63.5,1449.375,0.0,0.0,0.0,0.0,0.0,0.0,6.0,381.0,8.0,11595.0,0.0,235.0,3.0,20.0,11947.0,0.0,11947.0,11947.0,99700000.0,0.0,99700000.0,99700000.0,172.16.0.1-192.168.10.50-35272-80-6,172.16.0.1,35272.0,192.168.10.50,6.0,5/7/2017 10:51,2017-07-05T10:51:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-fea25fc181bd
80.0,8826769.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.398752137,0.566458689,2206692.25,4410708.676,8822755.0,3.0,8826769.0,2206692.25,4410708.676,8822755.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.566458689,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,4014.0,0.0,4014.0,4014.0,8822755.0,0.0,8822755.0,8822755.0,172.16.0.1-192.168.10.50-34226-80-6,172.16.0.1,34226.0,192.168.10.50,6.0,7/7/2017 4:10,2017-07-07T16:10:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-c791e7bbccee
1047.0,49.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,163265.3061,40816.32653,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,20408.16327,20408.16327,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-45423-1047-6,172.16.0.1,45423.0,192.168.10.50,6.0,7/7/2017 2:52,2017-07-07T14:52:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-70e84a579854
80.0,5135862.0,4.0,0.0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.673022756,0.778837126,1711954.0,2964347.839,5134888.0,4.0,5135862.0,1711954.0,2964347.839,5134888.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.778837126,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,256.0,-1.0,3.0,20.0,974.0,0.0,974.0,974.0,5134888.0,0.0,5134888.0,5134888.0,172.16.0.1-192.168.10.50-34943-80-6,172.16.0.1,34943.0,192.168.10.50,6.0,7/7/2017 4:11,2017-07-07T16:11:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-322ba3094270
8080.0,63242.0,4.0,3.0,207.0,134.0,195.0,0.0,51.75,95.54187564,128.0,0.0,44.66666667,72.23111056,5391.986338,110.6859366,10540.33333,24897.4544,61359.0,42.0,63242.0,21080.66667,35898.41058,62531.0,42.0,61937.0,30968.5,42978.65727,61359.0,578.0,0.0,0.0,0.0,0.0,92.0,72.0,63.24910661,47.43682995,0.0,195.0,42.625,75.57576615,5711.696429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.71428571,51.75,44.66666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,207.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.14-205.174.165.73-51662-8080-6,192.168.10.14,51662.0,205.174.165.73,6.0,7/7/2017 10:33,2017-07-07T10:33:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,replay-049a79f5b914
80.0,81194336.0,8.0,6.0,56.0,11601.0,20.0,0.0,7.0,5.656854249,5840.0,0.0,1933.5,2189.772933,143.5691278,0.17242582,6245718.154,20000000.0,72500000.0,2.0,80600000.0,11500000.0,27100000.0,72500000.0,2.0,627548.0,125509.6,271853.1121,611666.0,9.0,0.0,0.0,0.0,0.0,172.0,132.0,0.09852904,0.07389678,0.0,5840.0,777.5333333,1633.102694,2667024.41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833.0714286,7.0,1933.5,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,6.0,11601.0,256.0,229.0,6.0,20.0,986.0,0.0,986.0,986.0,40300000.0,45500000.0,72500000.0,8074231.0,172.16.0.1-192.168.10.50-62639-80-6,172.16.0.1,62639.0,192.168.10.50,6.0,7/7/2017 4:03,2017-07-07T16:03:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-591add85f14b
1718.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,250000.0,83333.33333,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,41666.66667,41666.66667,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-35222-1718-6,172.16.0.1,35222.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-42552e4dd189
8080.0,89356.0,28.0,54.0,109702.0,440.0,18980.0,0.0,3917.928571,3928.301734,128.0,0.0,8.148148148,16.63754269,1232620.081,917.6776042,1103.160494,8566.840832,77230.0,0.0,89356.0,3309.481481,15776.69181,82243.0,2.0,87927.0,1659.0,10584.06963,77230.0,0.0,0.0,0.0,0.0,0.0,572.0,1092.0,313.3533283,604.3242759,0.0,18980.0,1327.012048,2922.401007,8540427.646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1343.195122,3917.928571,8.148148148,0.0,0.0,0.0,0.0,0.0,0.0,28.0,109702.0,54.0,440.0,8192.0,1255.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.5-205.174.165.73-53720-8080-6,192.168.10.5,53720.0,205.174.165.73,6.0,7/7/2017 10:43,2017-07-07T10:43:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,replay-2909473ba30c
9009.0,97.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,82474.2268,20618.5567,97.0,0.0,97.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,10309.27835,10309.27835,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-35609-9009-6,172.16.0.1,35609.0,192.168.10.50,6.0,7/7/2017 3:22,2017-07-07T15:22:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-d6275cf493a1
80.0,5532243.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723034039,1844081.0,3193298.949,5531385.0,132.0,5532243.0,2766121.5,3910673.145,5531385.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.542275529,0.18075851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-59748-80-6,172.16.0.1,59748.0,192.168.10.50,6.0,6/7/2017 9:38,2017-07-06T09:38:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-4405cf5a653b
2111.0,62.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,96774.19355,32258.06452,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,16129.03226,16129.03226,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-46834-2111-6,172.16.0.1,46834.0,192.168.10.50,6.0,7/7/2017 2:55,2017-07-07T14:55:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-68fe7bda2682
80.0,100454883.0,7.0,7.0,359.0,11595.0,353.0,0.0,51.28571429,133.062284,4344.0,0.0,1656.428571,1757.579003,118.9986952,0.139366048,7727298.692,27800000.0,100000000.0,1.0,100000000.0,16700000.0,40900000.0,100000000.0,1.0,146575.0,24429.16667,55321.62245,137120.0,16.0,0.0,0.0,0.0,0.0,220.0,232.0,0.069683024,0.069683024,0.0,4344.0,796.9333333,1422.746261,2024206.924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,853.8571429,51.28571429,1656.428571,0.0,0.0,0.0,0.0,0.0,0.0,7.0,359.0,7.0,11595.0,251.0,235.0,2.0,20.0,981.0,0.0,981.0,981.0,100000000.0,0.0,100000000.0,100000000.0,172.16.0.1-192.168.10.50-45494-80-6,172.16.0.1,45494.0,192.168.10.50,6.0,5/7/2017 10:52,2017-07-05T10:52:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-75834b3bf81a
80.0,98531872.0,7.0,4.0,335.0,11595.0,335.0,0.0,47.85714286,126.6180985,8688.0,0.0,2898.75,4095.56617,121.0775738,0.111639003,9853187.2,31100000.0,98400000.0,1.0,98400000.0,16400000.0,40200000.0,98400000.0,1.0,144586.0,48195.33333,74789.92104,134368.0,186.0,0.0,0.0,0.0,0.0,232.0,136.0,0.071043002,0.040596001,0.0,8688.0,994.1666667,2561.672211,6562164.515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1084.545455,47.85714286,2898.75,0.0,0.0,0.0,0.0,0.0,0.0,7.0,335.0,4.0,11595.0,251.0,235.0,1.0,32.0,5.0,0.0,5.0,5.0,98400000.0,0.0,98400000.0,98400000.0,172.16.0.1-192.168.10.50-47964-80-6,172.16.0.1,47964.0,192.168.10.50,6.0,5/7/2017 10:49,2017-07-05T10:49:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-bf59b710b1cf
4764.0,83.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,144578.3133,24096.38554,83.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12048.19277,12048.19277,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,237.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.168.10.9-205.174.165.73-4764-8080-6,205.174.165.73,8080.0,192.168.10.9,6.0,7/7/2017 10:55,2017-07-07T10:55:00,Bot,Friday-WorkingHours-Morning.clean.csv,botnet,replay-95ae45735335
80.0,85946984.0,5.0,6.0,370.0,11595.0,364.0,0.0,74.0,162.1357456,5792.0,0.0,1932.5,2537.820147,139.2137274,0.127985876,8594698.4,26800000.0,84900000.0,2.0,85900000.0,21500000.0,42300000.0,84900000.0,88.0,1105.0,221.0,337.1698385,810.0,2.0,0.0,0.0,0.0,0.0,164.0,200.0,0.058175398,0.069810478,0.0,5792.0,997.5833333,1972.550055,3890953.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1088.272727,74.0,1932.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,370.0,6.0,11595.0,0.0,235.0,1.0,20.0,0.0,0.0,0.0,0.0,84900000.0,0.0,84900000.0,84900000.0,172.16.0.1-192.168.10.50-32812-80-6,172.16.0.1,32812.0,192.168.10.50,6.0,5/7/2017 10:46,2017-07-05T10:46:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-9d1f39180c3b
406.0,48.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,125000.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20833.33333,20833.33333,0.0,6.0,2.0,3.464101615,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-51624-406-6,172.16.0.1,51624.0,192.168.10.50,6.0,7/7/2017 2:54,2017-07-07T14:54:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-4a0f87837d16
9090.0,38.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,210526.3158,52631.57895,38.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,26315.78947,26315.78947,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-45002-9090-6,172.16.0.1,45002.0,192.168.10.50,6.0,7/7/2017 2:51,2017-07-07T14:51:00,PortScan,Friday-WorkingHours-Afternoon-PortScan.clean.csv,port_scan,replay-f28abfb55bca
80.0,5200366.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.769176631,1733455.333,3001664.564,5199479.0,109.0,5200366.0,2600183.0,3675959.656,5199479.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.576882473,0.192294158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-33584-80-6,172.16.0.1,33584.0,192.168.10.50,6.0,6/7/2017 9:40,2017-07-06T09:40:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-345974e578e8
80.0,5861216.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682452242,1953738.667,3383186.571,5860306.0,98.0,5861216.0,2930608.0,4143218.645,5860306.0,910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.511839181,0.17061306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-54004-80-6,172.16.0.1,54004.0,192.168.10.50,6.0,6/7/2017 9:31,2017-07-06T09:31:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-d38d0a846a94
80.0,21772443.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.377888554,0.229648092,5443110.75,10900000.0,21800000.0,3.0,21800000.0,5443110.75,10900000.0,21800000.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.229648092,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,2026.0,0.0,2026.0,2026.0,21800000.0,0.0,21800000.0,21800000.0,172.16.0.1-192.168.10.50-38026-80-6,172.16.0.1,38026.0,192.168.10.50,6.0,7/7/2017 4:13,2017-07-07T16:13:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-4484a62e5465
80.0,9175771.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.269480025,0.544913338,2293942.75,4587218.857,9174771.0,1.0,9175771.0,2293942.75,4587218.857,9174771.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.544913338,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,1000.0,0.0,1000.0,1000.0,9174771.0,0.0,9174771.0,9174771.0,172.16.0.1-192.168.10.50-49710-80-6,172.16.0.1,49710.0,192.168.10.50,6.0,7/7/2017 4:15,2017-07-07T16:15:00,DDoS,Friday-WorkingHours-Afternoon-DDos.clean.csv,ddos,replay-931d920ebd65
80.0,1731.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3466.204506,346.2,393.6358723,1028.0,49.0,1731.0,346.2,393.6358723,1028.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,3466.204506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,251.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-55506-80-6,172.16.0.1,55506.0,192.168.10.50,6.0,5/7/2017 11:00,2017-07-05T11:00:00,DoS Hulk,Wednesday-workingHours.clean.csv,dos,replay-4fa283aa45e2
80.0,5148484.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776927733,1716161.333,2971880.208,5147793.0,124.0,5148484.0,2574242.0,3639550.728,5147793.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.582695799,0.194231933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.16.0.1-192.168.10.50-40478-80-6,172.16.0.1,40478.0,192.168.10.50,6.0,6/7/2017 9:47,2017-07-06T09:47:00,Web Attack – Brute Force,Thursday-WorkingHours-Morning-WebAttacks.clean.csv,web_attack,replay-c8a924353e7e
